ID,標題,作者,年份,期刊,類別,評分,標籤,一行摘要,DOI,URL,來源,加入時間
206,Noninvasive Diagnosis of Pancreatic Cancer Through Detection of Volatile Organic Compounds in Urine,,2018,,voc_breath,4.0,"[""生物標記探索"", ""癌症"", ""期刊論文""]",本研究旨在探討利用尿液揮發性有機化合物(VOCs)作為早期胰腺腺癌(PDAC)的無創診斷標記子的可行性。胰腺癌是癌症相關死亡的主要原因之一，且患者通常在晚期診斷…,,,import,2026-04-04 13:13:44
207,Breath Biopsy and Discovery of Exclusive Volatile Organic Compounds for Diagnosis of Infectious Diseases,,,,voc_breath,4.0,"[""呼氣代謝體"", ""呼吸道疾病"", ""期刊論文""]",本研究探討了呼氣樣本中揮發性有機化合物（VOCs）作為診斷傳染病的生物標記的可能性。研究指出，呼氣樣本中含有數千種代謝物和VOCs，這些化合物源自呼吸道、內臟系…,,,import,2026-04-04 13:13:44
208,High-quality identification of volatile organic compounds (VOCs) originating from breath,,2024,,voc_breath,4.0,"[""呼氣代謝體"", ""電子鼻與化學感測器"", ""期刊論文""]",本研究旨在建立一個可靠的呼吸氣體採集與分析方法，以產生來自異質人類群體呼吸氣體中已知揮發性有機化合物（VOCs）的全面清單。研究採用 Owlstone Medi…,,,import,2026-04-04 13:13:44
209,Electronic Nose as a Novel Method for Diagnosing Cancer: A Systematic Review,,2020,,disease_cancer,4.0,"[""癌症"", ""電子鼻與化學感測器"", ""綜述論文""]",本綜述旨在評估電子鼻（E-Nose）作為診斷癌症新方法的可行性。隨著癌症成為全球死亡的主要原因，早期診斷對於提高存活率至關重要。E-Nose技術提供了一種非侵入…,,,import,2026-04-04 13:13:44
198,Non-Invasive and Time-Dependent Blood Sugar Monitoring via Breath-Derived CO2 Correlation using Gas Chromatograph with Milli-Whistle Gas Analyzer,,,,voc_breath,4.0,"[""呼氣代謝體"", ""代謝疾病"", ""期刊論文""]",本研究旨在開發一種快速、連續且非侵入性的血糖監測方法，基於呼出氣體中二氧化碳 (CO2) 濃度與血糖水平之間的關聯性。研究團隊利用自製氣體層析 (GC)/毫哨聲…,,,import,2026-04-04 13:13:43
196,VOCCluster: Untargeted Metabolomics Feature Clustering Approach for Clinical Breath Gas Chromatography - Mass Spectrometry Data,,2020,,voc_breath,4.0,"[""呼氣代謝體"", ""機器學習與深度學習"", ""期刊論文""]",本研究提出了一種名為VOCCluster的非目標式代謝體質聚類方法，用於處理臨床呼氣氣體氣相色譜-質譜儀(GC-MS)數據。現有呼氣分析流程複雜、耗時且容易出錯…,,,import,2026-04-04 13:13:42
195,"Volatile organic compounds in exhaled breath, blood, and urine detected in patients with thyroid carcinoma using gas chromatography-ion mobility spectrometry—a pilot study",,,,voc_breath,4.0,"[""生物標記探索"", ""癌症"", ""期刊論文""]",本研究為一前瞻性試驗性研究，旨在探討使用氣體層析-離子遷移質譜法（GC-IMS）分析呼氣、血液及尿液中的揮發性有機化合物（VOCs），以區分甲狀腺腫瘤的良性和惡…,,,import,2026-04-04 13:13:41
194,Exhaled and Nasal Nitric Oxide as a Marker of Pneumonia in Ventilated Patients,,2012,,disease_cancer,4.0,"[""癌症"", ""呼吸道疾病"", ""期刊論文""]",本研究旨在探討呼氣及鼻腔一氧化氮(NO)濃度是否可作為機械通氣患者肺炎的標記。研究假設肺炎患者由於發炎症狀刺激可誘導型一氧化氮合酶(iNOS)表達，進而增加局部…,,,import,2026-04-04 13:13:40
193,Activity of Pemetrexed on brain metastases from Non-Small Cell Lung Cancer,,,,disease_cancer,4.0,"[""癌症"", ""生物標記探索"", ""期刊論文""]",本研究回顧性分析了39名因非小細胞肺癌（NSCLC）腦轉移而接受派米替韋（Pemetrexed）治療的患者的臨床數據，旨在評估派米替韋對腦轉移的活性。患者均為第…,,,import,2026-04-04 13:13:39
191,Facilitated Diffusion of Acetonitrile Revealed by Quantitative Breath Analysis Using Extractive Electrospray Ionization Mass Spectrometry,,2013,,voc_breath,4.0,"[""呼氣代謝體"", ""癌症"", ""期刊論文""]",本研究探討了利用反應性萃取電霧電離質譜儀 (EESI-MS) 對呼氣樣本中乙腈濃度進行定量分析，揭示了乙腈擴散機制。研究團隊以銀離子 (Ag1) 作為反應性萃取…,,,import,2026-04-04 13:13:38
190,"Exhaled Breath Analysis for Diabetes Diagnosis and Monitoring: Relevance, Challenges and Possibilities",,2021,,voc_breath,4.0,"[""呼氣代謝體"", ""代謝疾病"", ""綜述論文""]",這篇綜述論文探討了利用呼氣分析診斷和監測糖尿病的相關性、挑戰及潛在可能性。全球糖尿病患病率持續攀升，傳統的血糖監測方法存在侵入性、複雜或昂貴等缺點，因此，一種可…,,,import,2026-04-04 13:13:36
188,A mask-based diagnostic platform for point-of-care screening of Covid-19,,,,voc_breath,4.0,"[""生物標記探索"", ""電子鼻與化學感測器"", ""期刊論文""]",本研究提出了一種基於口罩的診斷平台，用於COVID-19的快速篩檢，並利用呼氣冷凝物（EBC）作為樣品來源，突破了傳統鼻咽拭子和唾液檢測的局限性。隨著COVID…,,,import,2026-04-04 13:13:33
187,GCMS/SPME 法分析肺癌病人呼出气中挥发性生物标记物,,,,disease_cancer,4.0,"[""癌症"", ""呼氣代謝體"", ""期刊論文""]",本研究旨在探索肺癌患者呼出气中挥发性生物标记物（VOCs）的差异，为肺癌的早期诊断提供潜在的非侵入性手段。肺癌在中国发病率高，早期诊断对于提高患者生存率至关重要…,,,import,2026-04-04 13:13:31
184,Real Time Mental Stress Detection Through Breath Analysis,,,,voc_breath,4.0,"[""呼氣代謝體"", ""機器學習與深度學習"", ""研討會論文""]",本研究旨在探討心理壓力對呼吸氣體成分的影響，並開發用於非侵入性快速檢測心理壓力的潛在方法。研究背景為現代工作環境正從傳統生理負擔轉變為更多心理負擔，呼吸氣體分析…,,,import,2026-04-04 13:13:23
181,Hyperfructosemia in sleep disordered breathing: metabolome analysis of Nagahama study,,,,voc_breath,4.0,"[""呼氣代謝體"", ""呼吸道疾病"", ""期刊論文""]",本研究旨在探討睡眠呼吸暫停症（SDB）與代謝功能異常的關聯性，特別關注呼氣代謝體變化。研究人員運用氣體層析-質譜儀（GC-MS）進行針對性的代謝體分析，利用來自…,,,import,2026-04-04 13:13:18
179,"Volatile organic compound analysis, a new tool in the quest",,,,disease_cancer,4.0,"[""癌症"", ""電子鼻與化學感測器"", ""期刊論文""]",本研究旨在探討利用氣味分析技術分析陰道拭子中的揮發性有機化合物 (VOC) 是否能預測早產。早產是五歲以下兒童死亡的主要原因，目前的預測方法依賴病史、超音波和生…,,,import,2026-04-04 13:13:17
180,"Isolation, characterisation and detection of breath‑derived",,,,voc_breath,4.0,"[""呼氣代謝體"", ""電子鼻與化學感測器"", ""期刊論文""]",本研究報導了從呼吸冷凝物中分離、表徵和檢測呼吸源性外泌體（EVs）的方法。研究團隊利用兩種互補方法，將呼吸源性EVs從呼吸冷凝物中分離並固定在金屬基質上。分離並…,,,import,2026-04-04 13:13:17
167,Online breath analysis with SESI/HRMS for metabolic signatures in children with allergic asthma,,,,voc_breath,4.0,"[""呼氣代謝體"", ""呼吸道疾病"", ""期刊論文""]",本研究旨在利用二次電霧離子高解析度質譜儀（SESI/HRMS）辨識能區分患有過敏性哮喘兒童與健康對照組的呼氣代謝特徵。過敏性哮喘是兒童最常見的慢性疾病，診斷和管…,,,import,2026-04-04 13:13:15
169,2023 台灣代謝體學學會會員大會暨學術研討會 Member committee and academic symposium,,,,voc_breath,4.0,"[""呼氣代謝體"", ""代謝疾病"", ""研討會論文""]",本研討會為台灣代謝體學學會舉辦的第一屆第四次會員大會暨學術研討會，於2023年12月8日在國立中興大學舉行。研討會主題涵蓋整合體學於精準醫療與精準營養學的應用，…,,,import,2026-04-04 13:13:15
170,Modern approaches for detection of volatile organic compounds in metabolic studies focusing on pathogenic bacteria: Current state of the art,,2024,,voc_breath,4.0,"[""呼氣代謝體"", ""呼吸道疾病"", ""綜述論文""]",本綜述論文探討了現代技術在代謝研究中檢測病原細菌產生的揮發性有機化合物（VOCs）方面的應用，並概述了該領域的最新進展。VOCs是病原微生物代謝的次級產物，監測…,,,import,2026-04-04 13:13:15
160,以呼吸體學應用於環境職業性疾病診斷,,,,voc_breath,4.0,"[""呼氣代謝體"", ""癌症"", ""新聞／雜誌文章""]",這篇文章記錄了楊孝友醫師在環境職業醫學領域的長期研究與應用，主要聚焦於利用呼吸體學（breathomics）診斷和預防環境及職業性疾病。楊醫師長期投入實務工作，…,,,import,2026-04-04 13:13:14
161,Determination of global chemical patterns in exhaled breath for the discrimination of lung damage in postCOVID patients using olfactory technology,,2023,,voc_breath,4.0,"[""生物標記探索"", ""呼吸道疾病"", ""期刊論文""]",本研究旨在探討利用電子鼻和化學計量分析來鑑別後COVID症候群患者肺損傷的呼出氣體揮發性有機化合物（VOCs）的整體化學模式。研究採用橫斷性研究設計，比較了兩組…,,,import,2026-04-04 13:13:14
155,Measurement of Exhaled Volatile Organic Compounds as a Biomarker for Personalised Medicine: Assessment of Short-Term Repeatability in Severe Asthma,,,,voc_breath,4.0,"[""呼氣代謝體"", ""呼吸道疾病"", ""期刊論文""]",本研究探討了嚴重哮喘患者中呼氣揮發性有機化合物（VOCs，又稱呼吸體質學）作為個人化醫療生物標記的潛力，並評估了其短期重複性。研究團隊在5天內對14名罹患嚴重哮…,,,import,2026-04-04 13:13:13
146,Detecting SARS-CoV-2 in the Breath of COVID-19 Patients,,,,voc_breath,4.0,"[""生物標記探索"", ""癌症"", ""期刊論文""]",本研究旨在開發一種快速檢測COVID-19患者呼氣中的SARS-CoV-2的方法，以應對因COVID-19疫情而引起的氣溶膠傳播風險。研究團隊設計了一種旋轉氣溶…,,,import,2026-04-04 13:13:12
147,Levels of 15-HETE and TXB2 in exhaled breath condensates as markers for diagnosis of childhood asthma and its therapeutic outcome,,,,voc_breath,4.0,"[""呼氣代謝體"", ""呼吸道疾病"", ""期刊論文""]",本研究旨在探討呼氣冷凝物 (EBC) 中主要前列腺素類物質在兒童哮喘加重和治療後時的水平，作為診斷和評估治療效果的潛在標誌物。研究招募了318名哮喘兒童和97名…,,,import,2026-04-04 13:13:12
148,Metabolomics Diagnosis of COVID-19 from Exhaled Breath Condensate,,,,voc_breath,4.0,"[""呼氣代謝體"", ""癌症"", ""期刊論文""]",本研究旨在利用呼吸氣凝縮物（EBC）的雙維氣相色層氣體質譜儀-飛行時間質譜儀（GCxGC-TOFMS）無靶向新陳代謝體分析方法，尋找COVID-19患者與健康負…,,,import,2026-04-04 13:13:12
149,Real Time Breath Analysis Using Portable Gas Chromatography for Adult Asthma Phenotypes,,,,voc_breath,4.0,"[""呼氣代謝體"", ""呼吸道疾病"", ""期刊論文""]",本研究旨在識別能夠區分哮喘患者和非哮喘患者，同時也能夠區分具有過敏性而非哮喘的對照組，以及哮喘患者臨床特徵差異的呼出氣體揮發性有機化合物（VOCs）。研究招募了…,,,import,2026-04-04 13:13:12
138,Multimodal combination of GC × GC‑HRTOFMS and SIFT‑MS,,,,voc_breath,4.0,"[""呼氣代謝體"", ""呼吸道疾病"", ""期刊論文""]",本研究旨在評估結合全面性二維氣相層析-高解析度飛行時間質譜儀 (GC × GC-HRTOFMS) 和選擇性離子流管質譜儀 (SIFT-MS) 對氣喘表徵的互補性…,,,import,2026-04-04 13:13:11
139,Volatilomes of Bacterial Infections in Humans,,,,voc_breath,4.0,"[""呼氣代謝體"", ""癌症"", ""綜述論文""]",這篇綜述探討了人類細菌感染時產生的揮發性有機化合物（VOCs，又稱 volatilome）的研究，以及這些揮發物在疾病診斷和治療中的潛在應用。隨著對人類微生物組…,,,import,2026-04-04 13:13:11
141,Sniffer dogs can identify lung cancer patients from breath and urine samples,,2021,,disease_cancer,4.0,"[""癌症"", ""呼氣代謝體"", ""期刊論文""]",本研究旨在評估訓練有素的犬隻在區分各個腫瘤階段肺癌患者樣本與健康對照樣本的能力。肺癌是西方世界最常見的惡性腫瘤病因，且早期診斷對於成功治療至關重要，但目前缺乏有…,,,import,2026-04-04 13:13:11
130,Proﬁle of exhaled-breath volatile organic compounds to diagnose pancreatic cancer,,,,disease_cancer,4.0,"[""癌症"", ""呼氣代謝體"", ""期刊論文""]",本研究旨在探討胰臟癌患者呼出氣體揮發性有機化合物 (VOCs) 的差異，以期作為診斷胰臟癌的潛在生物標記物。胰臟癌的預後通常較差，早期診斷對於提高治癒率至關重要…,,,import,2026-04-04 13:13:10
132,用於偵測唾液尿素之微小化光纖水膠波導偵測器,,,,voc_breath,4.0,"[""呼氣代謝體"", ""代謝疾病"", ""研究報告／白皮書""]",本研究旨在使用簡單的3-D列印反應槽連接兩根光纖，開發一套用於偵測唾液尿素之低成本、便攜且易於操作的檢測系統。該系統利用商用LED作為輸入光信號源，光敏電阻（L…,,,import,2026-04-04 13:13:10
123,The Study of Application in Honey Identification by GC-IMS Technology,,,,voc_breath,4.0,"[""呼氣代謝體"", ""精油成分與萃取"", ""學位論文""]",本研究旨在尋求蜂蜜摻假的新鑑定技術，利用氣相層析離子泳動光譜分析儀 (GC-IMS) 分析蜂蜜樣品。GC-IMS 結合頂空採樣系統、多毛細管管柱和離子泳動光譜分…,,,import,2026-04-04 13:13:09
115,Can exhaled volatile organic compounds predict asthma exacerbations in children?,,,,voc_breath,4.0,"[""生物標記探索"", ""呼吸道疾病"", ""期刊論文""]",本研究旨在探討呼出的揮發性有機化合物 (VOCs) 是否能預測兒童哮喘惡化。研究團隊針對兒童哮喘患者，利用呼氣氣體樣本進行分析，並探討VOCs的組成變化與哮喘惡…,,,import,2026-04-04 13:13:08
